date,symbol,spot_close,spot_prev,fut_close,fut_prev,sigma_underlying,sigma_futures,sigma_applicable,ann_applicable
2020-08-03,NIFTY,10891.6,11073.45,10913.4,11095.85,0.0181,0.0183,0.0183,0.3505
2020-08-04,BANKNIFTY,21490.5,21072.1,21551.85,21165.9,0.0244,0.0247,0.0247,0.472
2020-08-04,NIFTY,11095.25,10891.6,11102.05,10913.4,0.0181,0.0183,0.0183,0.3504
2020-08-05,BANKNIFTY,21509.95,21490.5,21559.0,21551.85,0.0243,0.0246,0.0246,0.4708
2020-08-05,NIFTY,11101.65,11095.25,11118.0,11102.05,0.0181,0.0183,0.0183,0.3496
2020-08-06,BANKNIFTY,21642.6,21509.95,21641.95,21559.0,0.0243,0.0246,0.0246,0.4697
2020-08-06,NIFTY,11200.15,11101.65,11199.5,11118.0,0.018,0.0183,0.0183,0.3488
2020-08-07,BANKNIFTY,21754.0,21642.6,21771.35,21641.95,0.0242,0.0245,0.0245,0.4685
2020-08-07,NIFTY,11214.05,11200.15,11226.2,11199.5,0.018,0.0182,0.0182,0.348
2020-08-10,BANKNIFTY,21900.25,21754.0,21956.35,21771.35,0.0242,0.0245,0.0245,0.4675
2020-08-10,NIFTY,11270.15,11214.05,11293.35,11226.2,0.0179,0.0182,0.0182,0.3472
2020-08-11,BANKNIFTY,22227.2,21900.25,22296.35,21956.35,0.0241,0.0244,0.0244,0.4668
2020-08-11,NIFTY,11322.5,11270.15,11344.35,11293.35,0.0179,0.0181,0.0181,0.3464
2020-08-12,BANKNIFTY,22264.0,22227.2,22316.3,22296.35,0.0241,0.0244,0.0244,0.4656
2020-08-12,NIFTY,11308.4,11322.5,11317.8,11344.35,0.0179,0.0181,0.0181,0.3455
2020-08-13,BANKNIFTY,22196.35,22264.0,22189.5,22316.3,0.024,0.0243,0.0243,0.4645
2020-08-13,NIFTY,11300.45,11308.4,11317.35,11317.8,0.0178,0.018,0.018,0.3447
2020-08-14,BANKNIFTY,21679.4,22196.35,21668.8,22189.5,0.024,0.0243,0.0243,0.4645
2020-08-14,NIFTY,11178.4,11300.45,11186.7,11317.35,0.0178,0.018,0.018,0.3441
2020-08-17,BANKNIFTY,21700.85,21679.4,21734.0,21668.8,0.0239,0.0243,0.0243,0.4633
2020-08-17,NIFTY,11247.1,11178.4,11268.2,11186.7,0.0177,0.018,0.018,0.3434
2020-08-18,BANKNIFTY,22170.6,21700.85,22198.2,21734.0,0.0239,0.0242,0.0242,0.4631
2020-08-18,NIFTY,11385.35,11247.1,11398.55,11268.2,0.0177,0.0179,0.0179,0.3429
2020-08-19,BANKNIFTY,22285.9,22170.6,22307.3,22198.2,0.0239,0.0242,0.0242,0.4619
2020-08-19,NIFTY,11408.4,11385.35,11420.8,11398.55,0.0177,0.0179,0.0179,0.3421
2020-08-20,BANKNIFTY,21999.45,22285.9,21964.25,22307.3,0.0238,0.0241,0.0241,0.4613
2020-08-20,NIFTY,11312.2,11408.4,11305.4,11420.8,0.0176,0.0179,0.0179,0.3415
2020-08-21,BANKNIFTY,22299.6,21999.45,22282.8,21964.25,0.0238,0.0241,0.0241,0.4605
2020-08-21,NIFTY,11371.6,11312.2,11377.2,11305.4,0.0176,0.0178,0.0178,0.3407
2020-08-24,BANKNIFTY,22833.0,22299.6,22826.4,22282.8,0.0238,0.0241,0.0241,0.4605
2020-08-24,NIFTY,11466.45,11371.6,11474.15,11377.2,0.0176,0.0178,0.0178,0.3401
2020-08-25,BANKNIFTY,23092.15,22833.0,23078.15,22826.4,0.0237,0.0241,0.0241,0.4596
2020-08-25,NIFTY,11472.25,11466.45,11471.65,11474.15,0.0175,0.0178,0.0178,0.3392
2020-08-26,BANKNIFTY,23414.2,23092.15,23407.15,23078.15,0.0237,0.024,0.024,0.4589
2020-08-26,NIFTY,11549.6,11472.25,11548.2,11471.65,0.0175,0.0177,0.0177,0.3385
2020-08-27,BANKNIFTY,23600.35,23414.2,23602.0,23399.9,0.0236,0.024,0.024,0.4579
2020-08-27,NIFTY,11559.25,11549.6,11580.05,11564.9,0.0174,0.0177,0.0177,0.3377
2020-08-28,BANKNIFTY,24523.8,23600.35,24539.35,23602.0,0.0237,0.0241,0.0241,0.4597
2020-08-28,NIFTY,11647.6,11559.25,11675.25,11580.05,0.0174,0.0176,0.0176,0.337
2020-08-31,BANKNIFTY,23754.35,24523.8,23743.0,24539.35,0.0238,0.0241,0.0241,0.4607
2020-08-31,NIFTY,11387.5,11647.6,11401.95,11675.25,0.0174,0.0177,0.0177,0.3377
2020-09-01,BANKNIFTY,23812.0,23754.35,23915.55,23743.0,0.0237,0.0241,0.0241,0.4597
2020-09-01,NIFTY,11470.25,11387.5,11510.95,11401.95,0.0174,0.0176,0.0176,0.3371
2020-09-02,BANKNIFTY,23874.55,23812.0,23920.95,23915.55,0.0237,0.024,0.024,0.4585
2020-09-02,NIFTY,11535.0,11470.25,11561.5,11510.95,0.0174,0.0176,0.0176,0.3363
2020-09-03,BANKNIFTY,23530.85,23874.55,23547.2,23920.95,0.0236,0.024,0.024,0.4579
2020-09-03,NIFTY,11527.45,11535.0,11542.8,11561.5,0.0173,0.0176,0.0176,0.3354
2020-09-04,BANKNIFTY,23011.5,23530.85,23026.65,23547.2,0.0236,0.024,0.024,0.4577
2020-09-04,NIFTY,11333.85,11527.45,11351.75,11542.8,0.0173,0.0176,0.0176,0.3354
2020-09-07,BANKNIFTY,22945.05,23011.5,22963.45,23026.65,0.0236,0.0239,0.0239,0.4566
2020-09-07,NIFTY,11355.05,11333.85,11365.9,11351.75,0.0173,0.0175,0.0175,0.3345
2020-09-08,BANKNIFTY,22744.4,22945.05,22748.85,22963.45,0.0235,0.0238,0.0238,0.4556
2020-09-08,NIFTY,11317.35,11355.05,11319.85,11365.9,0.0172,0.0175,0.0175,0.3337
2020-09-09,BANKNIFTY,22267.0,22744.4,22337.25,22748.85,0.0235,0.0238,0.0238,0.4552
2020-09-09,NIFTY,11278.0,11317.35,11306.9,11319.85,0.0172,0.0174,0.0174,0.3329
2020-09-10,BANKNIFTY,22466.2,22267.0,22506.6,22337.25,0.0235,0.0238,0.0238,0.4541
2020-09-10,NIFTY,11449.25,11278.0,11455.35,11306.9,0.0172,0.0174,0.0174,0.3325
2020-09-11,BANKNIFTY,22479.95,22466.2,22538.95,22506.6,0.0234,0.0237,0.0237,0.453
2020-09-11,NIFTY,11464.45,11449.25,11467.1,11455.35,0.0171,0.0174,0.0174,0.3317
2020-09-14,BANKNIFTY,22101.25,22479.95,22190.15,22538.95,0.0234,0.0237,0.0237,0.4524
2020-09-14,NIFTY,11440.05,11464.45,11451.95,11467.1,0.0171,0.0173,0.0173,0.3309
2020-09-15,BANKNIFTY,22465.65,22101.25,22558.45,22190.15,0.0233,0.0236,0.0236,0.4518
2020-09-15,NIFTY,11521.8,11440.05,11527.4,11451.95,0.0171,0.0173,0.0173,0.3302
2020-09-16,BANKNIFTY,22573.55,22465.65,22671.3,22558.45,0.0233,0.0236,0.0236,0.4507
2020-09-16,NIFTY,11604.55,11521.8,11616.4,11527.4,0.017,0.0172,0.0172,0.3295
2020-09-17,BANKNIFTY,22320.35,22573.55,22391.95,22671.3,0.0232,0.0235,0.0235,0.4499
2020-09-17,NIFTY,11516.1,11604.55,11522.4,11616.4,0.017,0.0172,0.0172,0.3289
2020-09-18,BANKNIFTY,22031.05,22320.35,22078.4,22391.95,0.0232,0.0235,0.0235,0.4492
2020-09-18,NIFTY,11504.95,11516.1,11515.25,11522.4,0.0169,0.0172,0.0172,0.328
2020-09-21,BANKNIFTY,21366.8,22031.05,21390.9,22078.4,0.0232,0.0236,0.0236,0.4501
2020-09-21,NIFTY,11250.55,11504.95,11256.1,11515.25,0.017,0.0172,0.0172,0.3287
2020-09-22,BANKNIFTY,21139.1,21366.8,21183.65,21390.9,0.0232,0.0235,0.0235,0.4491
2020-09-22,NIFTY,11153.65,11250.55,11162.05,11256.1,0.0169,0.0172,0.0172,0.328
2020-09-23,BANKNIFTY,21178.5,21139.1,21240.35,21183.65,0.0231,0.0235,0.0235,0.448
2020-09-23,NIFTY,11131.85,11153.65,11147.65,11162.05,0.0169,0.0171,0.0171,0.3272
2020-09-24,BANKNIFTY,20456.85,21178.5,20526.75,21253.55,0.0232,0.0235,0.0235,0.4494
2020-09-24,NIFTY,10805.55,11131.85,10836.2,11163.45,0.017,0.0172,0.0172,0.3289
2020-09-25,BANKNIFTY,20982.35,20456.85,20979.15,20526.75,0.0232,0.0235,0.0235,0.4492
2020-09-25,NIFTY,11050.25,10805.55,11042.2,10836.2,0.017,0.0172,0.0172,0.329
2020-09-28,BANKNIFTY,21665.5,20982.35,21724.5,20979.15,0.0233,0.0236,0.0236,0.4506
2020-09-28,NIFTY,11227.55,11050.25,11238.0,11042.2,0.017,0.0172,0.0172,0.3291
2020-09-29,BANKNIFTY,21411.3,21665.5,21450.2,21724.5,0.0232,0.0235,0.0235,0.4498
2020-09-29,NIFTY,11222.4,11227.55,11234.7,11238.0,0.017,0.0172,0.0172,0.3282
2020-09-30,BANKNIFTY,21451.8,21411.3,21464.25,21450.2,0.0232,0.0235,0.0235,0.4486
2020-09-30,NIFTY,11247.55,11222.4,11256.85,11234.7,0.0169,0.0171,0.0171,0.3274
2020-10-01,BANKNIFTY,22246.0,21451.8,22316.0,21464.25,0.0233,0.0236,0.0236,0.4506
2020-10-01,NIFTY,11416.95,11247.55,11435.55,11256.85,0.0169,0.0171,0.0171,0.3273
2020-10-05,BANKNIFTY,22370.95,22246.0,22425.15,22316.0,0.0232,0.0235,0.0235,0.4495
2020-10-05,NIFTY,11503.35,11416.95,11517.65,11435.55,0.0169,0.0171,0.0171,0.3266
2020-10-06,BANKNIFTY,22853.7,22370.95,22913.8,22425.15,0.0232,0.0235,0.0235,0.4493
2020-10-06,NIFTY,11662.4,11503.35,11669.65,11517.65,0.0169,0.0171,0.0171,0.3263
2020-10-07,BANKNIFTY,22964.8,22853.7,23018.85,22913.8,0.0231,0.0235,0.0235,0.4483
2020-10-07,NIFTY,11738.85,11662.4,11750.9,11669.65,0.0168,0.017,0.017,0.3256
2020-10-08,BANKNIFTY,23191.35,22964.8,23184.7,23018.85,0.0231,0.0234,0.0234,0.4472
2020-10-08,NIFTY,11834.6,11738.85,11831.8,11750.9,0.0168,0.017,0.017,0.3249
2020-10-09,BANKNIFTY,23846.8,23191.35,23903.15,23184.7,0.0231,0.0235,0.0235,0.448
2020-10-09,NIFTY,11914.2,11834.6,11929.8,11831.8,0.0168,0.017,0.017,0.3243
2020-10-12,BANKNIFTY,23712.8,23846.8,23766.95,23903.15,0.0231,0.0234,0.0234,0.447
2020-10-12,NIFTY,11930.95,11914.2,11938.35,11929.8,0.0167,0.0169,0.0169,0.3235
2020-10-13,BANKNIFTY,23492.2,23712.8,23562.2,23766.95,0.023,0.0233,0.0233,0.446
2020-10-13,NIFTY,11934.5,11930.95,11946.1,11938.35,0.0167,0.0169,0.0169,0.3227
2020-10-14,BANKNIFTY,23874.65,23492.2,23951.05,23562.2,0.023,0.0233,0.0233,0.4454
2020-10-14,NIFTY,11971.05,11934.5,11982.25,11946.1,0.0166,0.0168,0.0168,0.3219
2020-10-15,BANKNIFTY,23072.4,23874.65,23110.3,23951.05,0.0231,0.0234,0.0234,0.4469
2020-10-15,NIFTY,11680.35,11971.05,11685.55,11982.25,0.0167,0.0169,0.0169,0.3229
2020-10-16,BANKNIFTY,23533.25,23072.4,23584.25,23110.3,0.023,0.0234,0.0234,0.4467
2020-10-16,NIFTY,11762.45,11680.35,11765.15,11685.55,0.0167,0.0169,0.0169,0.3222
2020-10-19,BANKNIFTY,24266.75,23533.25,24346.7,23584.25,0.0231,0.0234,0.0234,0.4476
2020-10-19,NIFTY,11873.05,11762.45,11889.4,11765.15,0.0166,0.0168,0.0168,0.3217
2020-10-20,BANKNIFTY,24311.8,24266.75,24351.75,24346.7,0.023,0.0234,0.0234,0.4465
2020-10-20,NIFTY,11896.8,11873.05,11895.9,11889.4,0.0166,0.0168,0.0168,0.3209
2020-10-21,BANKNIFTY,24635.05,24311.8,24664.95,24351.75,0.023,0.0233,0.0233,0.4457
2020-10-21,NIFTY,11937.65,11896.8,11927.45,11895.9,0.0166,0.0168,0.0168,0.3201
2020-10-22,BANKNIFTY,24484.15,24635.05,24557.95,24664.95,0.0229,0.0233,0.0233,0.4446
2020-10-22,NIFTY,11896.45,11937.65,11898.65,11927.45,0.0165,0.0167,0.0167,0.3193
2020-10-23,BANKNIFTY,24478.3,24484.15,24537.0,24557.95,0.0229,0.0232,0.0232,0.4435
2020-10-23,NIFTY,11930.35,11896.45,11934.35,11898.65,0.0165,0.0167,0.0167,0.3185
2020-10-26,BANKNIFTY,24075.45,24478.3,24109.15,24537.0,0.0229,0.0232,0.0232,0.443
2020-10-26,NIFTY,11767.75,11930.35,11778.4,11934.35,0.0165,0.0167,0.0167,0.3182
2020-10-27,BANKNIFTY,24769.5,24075.45,24741.4,24109.15,0.0229,0.0232,0.0232,0.4433
2020-10-27,NIFTY,11889.4,11767.75,11879.05,11778.4,0.0164,0.0166,0.0166,0.3177
2020-10-28,BANKNIFTY,24232.5,24769.5,24214.25,24741.4,0.0229,0.0232,0.0232,0.4432
2020-10-28,NIFTY,11729.6,11889.4,11721.5,11879.05,0.0164,0.0166,0.0166,0.3174
2020-10-29,BANKNIFTY,24092.0,24232.5,24090.8,24222.9,0.0228,0.0231,0.0231,0.4421
2020-10-29,NIFTY,11670.8,11729.6,11667.9,11734.55,0.0164,0.0166,0.0166,0.3167
2020-10-30,BANKNIFTY,23900.9,24092.0,23924.55,24090.8,0.0228,0.0231,0.0231,0.4411
2020-10-30,NIFTY,11642.4,11670.8,11638.4,11667.9,0.0163,0.0165,0.0165,0.3159
2020-11-02,BANKNIFTY,24892.5,23900.9,24931.2,23924.55,0.0229,0.0232,0.0232,0.4435
2020-11-02,NIFTY,11669.15,11642.4,11681.55,11638.4,0.0163,0.0165,0.0165,0.3151
2020-11-03,BANKNIFTY,25682.8,24892.5,25669.55,24931.2,0.0229,0.0232,0.0232,0.4442
2020-11-03,NIFTY,11813.5,11669.15,11824.95,11681.55,0.0163,0.0165,0.0165,0.3148
2020-11-04,BANKNIFTY,25771.6,25682.8,25795.0,25669.55,0.0229,0.0232,0.0232,0.4431
2020-11-04,NIFTY,11908.5,11813.5,11922.85,11824.95,0.0163,0.0164,0.0164,0.3142
2020-11-05,BANKNIFTY,26313.1,25771.6,26296.6,25795.0,0.0229,0.0232,0.0232,0.4428
2020-11-05,NIFTY,12120.3,11908.5,12143.3,11922.85,0.0163,0.0165,0.0165,0.3144
2020-11-06,BANKNIFTY,26798.95,26313.1,26749.2,26296.6,0.0229,0.0231,0.0231,0.4422
2020-11-06,NIFTY,12263.55,12120.3,12261.45,12143.3,0.0162,0.0164,0.0164,0.3139
2020-11-09,BANKNIFTY,27534.1,26798.95,27523.15,26749.2,0.0229,0.0232,0.0232,0.4428
2020-11-09,NIFTY,12461.05,12263.55,12467.25,12261.45,0.0162,0.0164,0.0164,0.3139
2020-11-10,BANKNIFTY,28606.0,27534.1,28640.05,27523.15,0.023,0.0233,0.0233,0.445
2020-11-10,NIFTY,12631.1,12461.05,12659.1,12467.25,0.0162,0.0164,0.0164,0.3138
2020-11-11,BANKNIFTY,28845.0,28606.0,28815.7,28640.05,0.0229,0.0232,0.0232,0.4439
2020-11-11,NIFTY,12749.15,12631.1,12755.05,12659.1,0.0162,0.0164,0.0164,0.3132
2020-11-12,BANKNIFTY,28278.8,28845.0,28316.3,28815.7,0.0229,0.0232,0.0232,0.4434
2020-11-12,NIFTY,12690.8,12749.15,12706.0,12755.05,0.0162,0.0164,0.0164,0.3124
2020-11-13,BANKNIFTY,28465.7,28278.8,28511.9,28316.3,0.0229,0.0232,0.0232,0.4424
2020-11-13,NIFTY,12719.95,12690.8,12753.4,12706.0,0.0161,0.0163,0.0163,0.3117
2020-11-17,BANKNIFTY,29181.3,28594.3,29151.9,28596.35,0.0228,0.0231,0.0231,0.441
2020-11-17,NIFTY,12874.2,12780.25,12881.85,12788.9,0.0161,0.0162,0.0162,0.3103
2020-11-18,BANKNIFTY,29749.85,29181.3,29756.4,29151.9,0.0228,0.0231,0.0231,0.4408
2020-11-18,NIFTY,12938.25,12874.2,12957.25,12881.85,0.016,0.0162,0.0162,0.3096
2020-11-19,BANKNIFTY,28903.05,29749.85,28912.05,29756.4,0.0228,0.0231,0.0231,0.4414
2020-11-19,NIFTY,12771.7,12938.25,12793.5,12957.25,0.016,0.0162,0.0162,0.3093
2020-11-20,BANKNIFTY,29236.0,28903.05,29244.9,28912.05,0.0228,0.0231,0.0231,0.4406
2020-11-20,NIFTY,12859.05,12771.7,12871.3,12793.5,0.016,0.0162,0.0162,0.3087
2020-11-23,BANKNIFTY,29024.2,29236.0,29010.4,29244.9,0.0227,0.023,0.023,0.4396
2020-11-23,NIFTY,12926.45,12859.05,12934.35,12871.3,0.0159,0.0161,0.0161,0.308
2020-11-24,BANKNIFTY,29737.25,29024.2,29729.9,29010.4,0.0227,0.023,0.023,0.4397
2020-11-24,NIFTY,13055.15,12926.45,13062.45,12934.35,0.0159,0.0161,0.0161,0.3075
2020-11-25,BANKNIFTY,29196.4,29737.25,29208.7,29729.9,0.0227,0.023,0.023,0.4393
2020-11-25,NIFTY,12858.4,13055.15,12859.15,13062.45,0.0159,0.0161,0.0161,0.3074
2020-11-26,BANKNIFTY,29549.75,29196.4,29589.55,29238.8,0.0227,0.023,0.023,0.4385
2020-11-26,NIFTY,12987.0,12858.4,13022.55,12889.35,0.0159,0.0161,0.0161,0.307
2020-11-27,BANKNIFTY,29609.05,29549.75,29667.2,29589.55,0.0226,0.0229,0.0229,0.4374
2020-11-27,NIFTY,12968.95,12987.0,13017.4,13022.55,0.0158,0.016,0.016,0.3062
2020-12-01,BANKNIFTY,29817.85,29609.05,29892.2,29667.2,0.0226,0.0228,0.0228,0.4364
2020-12-01,NIFTY,13109.05,12968.95,13143.4,13017.4,0.0158,0.016,0.016,0.3057
2020-12-02,BANKNIFTY,29463.15,29817.85,29603.0,29892.2,0.0225,0.0228,0.0228,0.4355
2020-12-02,NIFTY,13113.75,13109.05,13162.45,13143.4,0.0158,0.016,0.016,0.305
2020-12-03,BANKNIFTY,29448.75,29463.15,29542.2,29603.0,0.0225,0.0227,0.0227,0.4344
2020-12-03,NIFTY,13133.9,13113.75,13191.85,13162.45,0.0157,0.0159,0.0159,0.3042
2020-12-04,BANKNIFTY,30052.4,29448.75,30190.95,29542.2,0.0225,0.0227,0.0227,0.4343
2020-12-04,NIFTY,13258.55,13133.9,13311.6,13191.85,0.0157,0.0159,0.0159,0.3037
2020-12-07,BANKNIFTY,30211.55,30052.4,30290.55,30190.95,0.0224,0.0227,0.0227,0.4333
2020-12-07,NIFTY,13355.75,13258.55,13387.6,13311.6,0.0157,0.0159,0.0159,0.303
2020-12-08,BANKNIFTY,30261.9,30211.55,30314.0,30290.55,0.0223,0.0226,0.0226,0.4322
2020-12-08,NIFTY,13392.95,13355.75,13428.15,13387.6,0.0157,0.0158,0.0158,0.3023
2020-12-09,BANKNIFTY,30709.4,30261.9,30763.65,30314.0,0.0223,0.0226,0.0226,0.4316
2020-12-09,NIFTY,13529.1,13392.95,13567.7,13428.15,0.0156,0.0158,0.0158,0.3019
2020-12-10,BANKNIFTY,30510.35,30709.4,30621.75,30763.65,0.0223,0.0225,0.0225,0.4305
2020-12-10,NIFTY,13478.3,13529.1,13524.35,13567.7,0.0156,0.0158,0.0158,0.3012
2020-12-11,BANKNIFTY,30604.85,30510.35,30609.25,30621.75,0.0222,0.0225,0.0225,0.4295
2020-12-11,NIFTY,13513.85,13478.3,13518.35,13524.35,0.0156,0.0157,0.0157,0.3004
2020-12-14,BANKNIFTY,30745.9,30604.85,30788.4,30609.25,0.0222,0.0224,0.0224,0.4285
2020-12-14,NIFTY,13558.15,13513.85,13571.6,13518.35,0.0155,0.0157,0.0157,0.2997
2020-12-15,BANKNIFTY,30691.05,30745.9,30706.6,30788.4,0.0221,0.0224,0.0224,0.4274
2020-12-15,NIFTY,13567.85,13558.15,13584.95,13571.6,0.0155,0.0156,0.0156,0.299
2020-12-16,BANKNIFTY,30698.4,30691.05,30770.5,30706.6,0.022,0.0223,0.0223,0.4263
2020-12-16,NIFTY,13682.7,13567.85,13699.45,13584.95,0.0155,0.0156,0.0156,0.2984
2020-12-17,BANKNIFTY,30847.05,30698.4,30844.4,30770.5,0.022,0.0223,0.0223,0.4253
2020-12-17,NIFTY,13740.7,13682.7,13754.4,13699.45,0.0154,0.0156,0.0156,0.2977
2020-12-18,BANKNIFTY,30714.65,30847.05,30735.75,30844.4,0.0219,0.0222,0.0222,0.4243
2020-12-18,NIFTY,13760.55,13740.7,13774.05,13754.4,0.0154,0.0155,0.0155,0.297
2020-12-21,BANKNIFTY,29456.45,30714.65,29417.95,30735.75,0.0221,0.0224,0.0224,0.4273
2020-12-21,NIFTY,13328.4,13760.55,13329.75,13774.05,0.0155,0.0157,0.0157,0.2995
2020-12-22,BANKNIFTY,29625.95,29456.45,29646.6,29417.95,0.022,0.0223,0.0223,0.4264
2020-12-22,NIFTY,13466.3,13328.4,13487.5,13329.75,0.0155,0.0157,0.0157,0.2992
2020-12-23,BANKNIFTY,29883.3,29625.95,29908.5,29646.6,0.022,0.0223,0.0223,0.4255
2020-12-23,NIFTY,13601.1,13466.3,13612.45,13487.5,0.0155,0.0156,0.0156,0.2987
2020-12-24,BANKNIFTY,30402.2,29883.3,30437.2,29908.5,0.022,0.0222,0.0222,0.4251
2020-12-24,NIFTY,13749.25,13601.1,13763.75,13612.45,0.0154,0.0156,0.0156,0.2983
2020-12-28,BANKNIFTY,30880.95,30402.2,30928.3,30437.2,0.0219,0.0222,0.0222,0.4246
2020-12-28,NIFTY,13873.2,13749.25,13890.55,13763.75,0.0154,0.0156,0.0156,0.2979
2020-12-29,BANKNIFTY,31322.5,30880.95,31360.1,30928.3,0.0219,0.0222,0.0222,0.4239
2020-12-29,NIFTY,13932.6,13873.2,13935.05,13890.55,0.0154,0.0156,0.0156,0.2971
2020-12-30,BANKNIFTY,31303.05,31322.5,31338.25,31360.1,0.0219,0.0221,0.0221,0.4228
2020-12-30,NIFTY,13981.95,13932.6,13977.45,13935.05,0.0153,0.0155,0.0155,0.2964
2020-12-31,BANKNIFTY,31264.05,31303.05,31303.0,31419.7,0.0218,0.0221,0.0221,0.4218
2020-12-31,NIFTY,13981.75,13981.95,14009.65,14031.65,0.0153,0.0155,0.0155,0.2957
2021-01-01,BANKNIFTY,31225.85,31264.05,31309.35,31303.0,0.0217,0.022,0.022,0.4208
2021-01-01,NIFTY,14018.5,13981.75,14053.85,14009.65,0.0153,0.0154,0.0154,0.295
2021-01-04,BANKNIFTY,31212.45,31225.85,31326.55,31309.35,0.0217,0.022,0.022,0.4197
2021-01-04,NIFTY,14132.9,14018.5,14165.3,14053.85,0.0152,0.0154,0.0154,0.2944
2021-01-05,BANKNIFTY,31722.25,31212.45,31798.75,31326.55,0.0217,0.0219,0.0219,0.4191
2021-01-05,NIFTY,14199.5,14132.9,14217.95,14165.3,0.0152,0.0154,0.0154,0.2937
2021-01-06,BANKNIFTY,31797.9,31722.25,31903.1,31798.75,0.0216,0.0219,0.0219,0.4181
2021-01-06,NIFTY,14146.25,14199.5,14189.45,14217.95,0.0152,0.0153,0.0153,0.293
2021-01-07,BANKNIFTY,31956.0,31797.9,32078.75,31903.1,0.0216,0.0218,0.0218,0.4171
2021-01-07,NIFTY,14137.35,14146.25,14191.1,14189.45,0.0151,0.0153,0.0153,0.2923
2021-01-08,BANKNIFTY,32084.2,31956.0,32172.7,32078.75,0.0215,0.0218,0.0218,0.4161
2021-01-08,NIFTY,14347.25,14137.35,14370.9,14191.1,0.0151,0.0153,0.0153,0.2921
2021-01-11,BANKNIFTY,31998.9,32084.2,32096.25,32172.7,0.0215,0.0217,0.0217,0.4151
2021-01-11,FINNIFTY,15511.15,15511.15,15676.25,15538.05,0.0205,0.0205,0.0205,0.3922
2021-01-11,NIFTY,14484.75,14347.25,14489.25,14370.9,0.0151,0.0153,0.0153,0.2915
2021-01-12,BANKNIFTY,32339.0,31998.9,32455.05,32096.25,0.0214,0.0217,0.0217,0.4143
2021-01-12,FINNIFTY,15511.15,15511.15,15767.3,15676.25,0.0205,0.0205,0.0205,0.3913
2021-01-12,NIFTY,14563.45,14484.75,14597.95,14489.25,0.0151,0.0152,0.0152,0.291
2021-01-13,BANKNIFTY,32574.65,32339.0,32685.15,32455.05,0.0214,0.0216,0.0216,0.4134
2021-01-13,FINNIFTY,15511.15,15511.15,15675.9,15767.3,0.0204,0.0204,0.0204,0.3904
2021-01-13,NIFTY,14564.85,14563.45,14606.15,14597.95,0.015,0.0152,0.0152,0.2903
2021-01-14,BANKNIFTY,32519.75,32574.65,32647.8,32685.15,0.0213,0.0216,0.0216,0.4124
2021-01-14,FINNIFTY,15511.15,15511.15,15669.25,15675.9,0.0204,0.0204,0.0204,0.3894
2021-01-14,NIFTY,14595.6,14564.85,14628.1,14606.15,0.015,0.0152,0.0152,0.2895
2021-01-15,BANKNIFTY,32246.8,32519.75,32314.05,32647.8,0.0213,0.0215,0.0215,0.4116
2021-01-15,FINNIFTY,15453.45,15608.95,15506.1,15669.25,0.0203,0.0203,0.0203,0.3887
2021-01-15,NIFTY,14433.7,14595.6,14458.5,14628.1,0.015,0.0151,0.0151,0.2892
2021-01-18,BANKNIFTY,31811.75,32246.8,31815.7,32314.05,0.0212,0.0215,0.0215,0.4111
2021-01-18,FINNIFTY,15246.15,15453.45,15260.2,15506.1,0.0203,0.0203,0.0203,0.3883
2021-01-18,NIFTY,14281.3,14433.7,14287.25,14458.5,0.015,0.0151,0.0151,0.289
2021-01-19,BANKNIFTY,32424.85,31811.75,32520.9,31815.7,0.0212,0.0215,0.0215,0.4111
2021-01-19,FINNIFTY,15614.1,15246.15,15660.75,15260.2,0.0203,0.0204,0.0204,0.3889
2021-01-19,NIFTY,14521.15,14281.3,14570.0,14287.25,0.015,0.0152,0.0152,0.2894
2021-01-20,BANKNIFTY,32543.7,32424.85,32584.7,32520.9,0.0212,0.0215,0.0215,0.4101
2021-01-20,FINNIFTY,15663.0,15614.1,15677.25,15660.75,0.0203,0.0203,0.0203,0.388
2021-01-20,NIFTY,14644.7,14521.15,14645.15,14570.0,0.0149,0.0151,0.0151,0.2888
2021-01-21,BANKNIFTY,32186.9,32543.7,32228.8,32584.7,0.0211,0.0214,0.0214,0.4093
2021-01-21,FINNIFTY,15546.7,15663.0,15561.85,15677.25,0.0202,0.0203,0.0203,0.3871
2021-01-21,NIFTY,14590.35,14644.7,14598.65,14645.15,0.0149,0.0151,0.0151,0.2881
2021-01-22,BANKNIFTY,31167.25,32186.9,31197.75,32228.8,0.0212,0.0215,0.0215,0.4107
2021-01-22,FINNIFTY,15141.8,15546.7,15146.7,15561.85,0.0203,0.0203,0.0203,0.3879
2021-01-22,NIFTY,14371.9,14590.35,14380.15,14598.65,0.0149,0.0151,0.0151,0.2881
2021-01-25,BANKNIFTY,31198.4,31167.25,31181.15,31197.75,0.0212,0.0214,0.0214,0.4096
2021-01-25,FINNIFTY,15143.65,15141.8,15147.3,15146.7,0.0202,0.0203,0.0203,0.3869
2021-01-25,NIFTY,14238.9,14371.9,14253.15,14380.15,0.0149,0.0151,0.0151,0.2876
2021-01-27,BANKNIFTY,30284.55,31198.4,30328.35,31181.15,0.0212,0.0215,0.0215,0.4103
2021-01-27,FINNIFTY,14723.9,15143.65,14752.65,15147.3,0.0203,0.0203,0.0203,0.3876
2021-01-27,NIFTY,13967.5,14238.9,13982.55,14253.15,0.0149,0.0151,0.0151,0.2881
